data,nome,codigo,temperatura
2007-11-30,IBIRITE,83632,23.045333
2007-12-31,IBIRITE,83632,23.58
2008-01-31,IBIRITE,83632,22.521935
2008-02-29,IBIRITE,83632,23.134483
2008-03-31,IBIRITE,83632,22.442857
2008-04-30,IBIRITE,83632,22.012
2008-05-31,IBIRITE,83632,18.730323
2008-06-30,IBIRITE,83632,18.460667
2008-07-31,IBIRITE,83632,16.581935
2008-08-31,IBIRITE,83632,20.325161
2008-09-30,IBIRITE,83632,20.573333
2008-10-31,IBIRITE,83632,23.201935
2008-11-30,IBIRITE,83632,22.872
2008-12-31,IBIRITE,83632,22.696774
2009-01-31,IBIRITE,83632,23.479355
2009-02-28,IBIRITE,83632,23.698571
2009-03-31,IBIRITE,83632,23.545161
2009-04-30,IBIRITE,83632,21.27
2009-05-31,IBIRITE,83632,19.206667
2009-06-30,IBIRITE,83632,17.668
2009-07-31,IBIRITE,83632,18.704
2009-08-31,IBIRITE,83632,19.788387
2009-09-30,IBIRITE,83632,22.673333
2009-10-31,IBIRITE,83632,22.818065
2009-11-30,IBIRITE,83632,24.24
2009-12-31,IBIRITE,83632,22.70129
2010-01-31,IBIRITE,83632,24.598065
2010-02-28,IBIRITE,83632,24.071429
2010-03-31,IBIRITE,83632,23.390323
2010-04-30,IBIRITE,83632,21.215333
2010-05-31,IBIRITE,83632,18.669677
2010-06-30,IBIRITE,83632,16.447143
2010-07-31,IBIRITE,83632,18.6
2010-08-31,IBIRITE,83632,18.883226
2010-09-30,IBIRITE,83632,21.131333
2010-10-31,IBIRITE,83632,21.772258
2010-11-30,IBIRITE,83632,22.453333
2010-12-31,IBIRITE,83632,23.805161
2011-01-31,IBIRITE,83632,23.103226
2011-02-28,IBIRITE,83632,24.058571
2011-03-31,IBIRITE,83632,22.278065
2011-04-30,IBIRITE,83632,21.605333
2011-05-31,IBIRITE,83632,18.722581
2011-06-30,IBIRITE,83632,17.470667
2011-07-31,IBIRITE,83632,17.467742
2011-08-31,IBIRITE,83632,19.934839
2011-09-30,IBIRITE,83632,21.068667
2011-10-31,IBIRITE,83632,21.305161
2011-11-30,IBIRITE,83632,20.816
2011-12-31,IBIRITE,83632,21.944516
2012-01-31,IBIRITE,83632,23.5475
2012-02-29,IBIRITE,83632,23.868966
2012-03-31,IBIRITE,83632,22.763226
2012-04-30,IBIRITE,83632,22.369333
2012-05-31,IBIRITE,83632,18.905806
2012-06-30,IBIRITE,83632,18.898667
2012-07-31,IBIRITE,83632,17.608387
2012-08-31,IBIRITE,83632,17.909677
2012-09-30,IBIRITE,83632,21.85
2012-10-31,IBIRITE,83632,23.656774
2012-11-30,IBIRITE,83632,22.446667
2012-12-31,IBIRITE,83632,24.947742
2013-01-31,IBIRITE,83632,23.608
2013-02-28,IBIRITE,83632,
2013-03-31,IBIRITE,83632,
2013-04-30,IBIRITE,83632,
2013-05-31,IBIRITE,83632,
2013-06-30,IBIRITE,83632,
2013-07-31,IBIRITE,83632,
2013-08-31,IBIRITE,83632,
2013-09-30,IBIRITE,83632,
2013-10-31,IBIRITE,83632,
2013-11-30,IBIRITE,83632,
2013-12-31,IBIRITE,83632,
2014-01-31,IBIRITE,83632,
2014-02-28,IBIRITE,83632,
2014-03-31,IBIRITE,83632,
2014-04-30,IBIRITE,83632,
2014-05-31,IBIRITE,83632,
2014-06-30,IBIRITE,83632,
2014-07-31,IBIRITE,83632,
2014-08-31,IBIRITE,83632,
2014-09-30,IBIRITE,83632,
2014-10-31,IBIRITE,83632,
2014-11-30,IBIRITE,83632,
2014-12-31,IBIRITE,83632,
2015-01-31,IBIRITE,83632,
2015-02-28,IBIRITE,83632,
2015-03-31,IBIRITE,83632,
2015-04-30,IBIRITE,83632,
2015-05-31,IBIRITE,83632,
2015-06-30,IBIRITE,83632,
2015-07-31,IBIRITE,83632,
2015-08-31,IBIRITE,83632,
2015-09-30,IBIRITE,83632,
2015-10-31,IBIRITE,83632,
2015-11-30,IBIRITE,83632,
2015-12-31,IBIRITE,83632,
2016-01-31,IBIRITE,83632,
2016-02-29,IBIRITE,83632,
2016-03-31,IBIRITE,83632,
2016-04-30,IBIRITE,83632,
2016-05-31,IBIRITE,83632,
2016-06-30,IBIRITE,83632,
2016-07-31,IBIRITE,83632,
2016-08-31,IBIRITE,83632,
2016-09-30,IBIRITE,83632,
2016-10-31,IBIRITE,83632,
2016-11-30,IBIRITE,83632,
2016-12-31,IBIRITE,83632,
2017-01-31,IBIRITE,83632,
2017-02-28,IBIRITE,83632,
2017-03-31,IBIRITE,83632,
2017-04-30,IBIRITE,83632,
2017-05-31,IBIRITE,83632,
2017-06-30,IBIRITE,83632,
2017-07-31,IBIRITE,83632,
2017-08-31,IBIRITE,83632,
2017-09-30,IBIRITE,83632,
2017-10-31,IBIRITE,83632,
2017-11-30,IBIRITE,83632,
2017-12-31,IBIRITE,83632,
2018-01-31,IBIRITE,83632,
2018-02-28,IBIRITE,83632,
2018-03-31,IBIRITE,83632,
2018-04-30,IBIRITE,83632,
2018-05-31,IBIRITE,83632,
2018-06-30,IBIRITE,83632,
2018-07-31,IBIRITE,83632,
2018-08-31,IBIRITE,83632,
2018-09-30,IBIRITE,83632,
2018-10-31,IBIRITE,83632,
2018-11-30,IBIRITE,83632,
2018-12-31,IBIRITE,83632,
2019-01-31,IBIRITE,83632,
2019-02-28,IBIRITE,83632,
2019-03-31,IBIRITE,83632,
2019-04-30,IBIRITE,83632,
2019-05-31,IBIRITE,83632,
2019-06-30,IBIRITE,83632,
2019-07-31,IBIRITE,83632,
2019-08-31,IBIRITE,83632,
2019-09-30,IBIRITE,83632,
2019-10-31,IBIRITE,83632,
2019-11-30,IBIRITE,83632,
2019-12-31,IBIRITE,83632,
2020-01-31,IBIRITE,83632,
2020-02-29,IBIRITE,83632,
2020-03-31,IBIRITE,83632,
2020-04-30,IBIRITE,83632,
2020-05-31,IBIRITE,83632,
2020-06-30,IBIRITE,83632,
2020-07-31,IBIRITE,83632,
2020-08-31,IBIRITE,83632,
2020-09-30,IBIRITE,83632,
2020-10-31,IBIRITE,83632,
2020-11-30,IBIRITE,83632,
2020-12-31,IBIRITE,83632,
2021-01-31,IBIRITE,83632,
2021-02-28,IBIRITE,83632,
2021-03-31,IBIRITE,83632,
2021-04-30,IBIRITE,83632,
2021-05-31,IBIRITE,83632,
2021-06-30,IBIRITE,83632,
2021-07-31,IBIRITE,83632,
2021-08-31,IBIRITE,83632,
2021-09-30,IBIRITE,83632,
2021-10-31,IBIRITE,83632,
2021-11-30,IBIRITE,83632,
2003-01-31,CARBONITA,83485,23.251613
2003-02-28,CARBONITA,83485,23.467143
2003-03-31,CARBONITA,83485,23.419355
2003-04-30,CARBONITA,83485,22.289333
2003-05-31,CARBONITA,83485,19.92
2003-06-30,CARBONITA,83485,17.910667
2003-07-31,CARBONITA,83485,17.523871
2003-08-31,CARBONITA,83485,19.567742
2003-09-30,CARBONITA,83485,21.44
2003-10-31,CARBONITA,83485,22.785806
2003-11-30,CARBONITA,83485,23.412
2003-12-31,CARBONITA,83485,23.993548
2004-01-31,CARBONITA,83485,22.975484
2004-02-29,CARBONITA,83485,22.77
2004-03-31,CARBONITA,83485,22.262581
2004-04-30,CARBONITA,83485,21.654
2004-05-31,CARBONITA,83485,20.869032
2004-06-30,CARBONITA,83485,18.388
2004-07-31,CARBONITA,83485,17.734667
2004-08-31,CARBONITA,83485,18.999355
2004-09-30,CARBONITA,83485,21.04
2004-10-31,CARBONITA,83485,23.181935
2004-11-30,CARBONITA,83485,23.40069
2004-12-31,CARBONITA,83485,23.5
2005-01-31,CARBONITA,83485,23.767097
2005-02-28,CARBONITA,83485,23.067857
2005-03-31,CARBONITA,83485,23.642667
2005-04-30,CARBONITA,83485,22.654
2005-05-31,CARBONITA,83485,20.512258
2005-06-30,CARBONITA,83485,19.095333
2005-07-31,CARBONITA,83485,18.017419
2005-08-31,CARBONITA,83485,20.398065
2005-09-30,CARBONITA,83485,22.169655
2005-10-31,CARBONITA,83485,24.028387
2005-11-30,CARBONITA,83485,21.802667
2005-12-31,CARBONITA,83485,22.014839
2006-01-31,CARBONITA,83485,23.785161
2006-02-28,CARBONITA,83485,25.08
2006-03-31,CARBONITA,83485,23.138065
2006-04-30,CARBONITA,83485,21.614667
2006-05-31,CARBONITA,83485,18.796129
2006-06-30,CARBONITA,83485,17.332
2006-07-31,CARBONITA,83485,16.869032
2006-08-31,CARBONITA,83485,19.977419
2006-09-30,CARBONITA,83485,20.548
2006-10-31,CARBONITA,83485,21.863871
2006-11-30,CARBONITA,83485,21.984667
2006-12-31,CARBONITA,83485,23.327097
2007-01-31,CARBONITA,83485,23.950323
2007-02-28,CARBONITA,83485,22.737143
2007-03-31,CARBONITA,83485,23.114194
2007-04-30,CARBONITA,83485,22.274
2007-05-31,CARBONITA,83485,19.374839
2007-06-30,CARBONITA,83485,17.617241
2007-07-31,CARBONITA,83485,17.377895
2007-08-31,CARBONITA,83485,
2007-09-30,CARBONITA,83485,21.083529
2007-10-31,CARBONITA,83485,23.801935
2007-11-30,CARBONITA,83485,24.804
2007-12-31,CARBONITA,83485,24.080645
2008-01-31,CARBONITA,83485,23.010968
2008-02-29,CARBONITA,83485,23.290345
2008-03-31,CARBONITA,83485,22.812258
2008-04-30,CARBONITA,83485,22.626667
2008-05-31,CARBONITA,83485,18.985806
2008-06-30,CARBONITA,83485,17.992
2008-07-31,CARBONITA,83485,16.672903
2008-08-31,CARBONITA,83485,19.623226
2008-09-30,CARBONITA,83485,21.304
2008-10-31,CARBONITA,83485,24.467742
2008-11-30,CARBONITA,83485,22.842667
2008-12-31,CARBONITA,83485,22.476
2009-01-31,CARBONITA,83485,23.343871
2009-02-28,CARBONITA,83485,24.086429
2009-03-31,CARBONITA,83485,23.967097
2009-04-30,CARBONITA,83485,21.846667
2009-05-31,CARBONITA,83485,19.337419
2009-06-30,CARBONITA,83485,18.730667
2009-07-31,CARBONITA,83485,18.951613
2009-08-31,CARBONITA,83485,19.490323
2009-09-30,CARBONITA,83485,23.002667
2009-10-31,CARBONITA,83485,23.114839
2009-11-30,CARBONITA,83485,23.438
2009-12-31,CARBONITA,83485,23.13871
2010-01-31,CARBONITA,83485,24.217419
2010-02-28,CARBONITA,83485,24.287857
2010-03-31,CARBONITA,83485,23.849677
2010-04-30,CARBONITA,83485,21.933333
2010-05-31,CARBONITA,83485,20.226452
2010-06-30,CARBONITA,83485,17.496
2010-07-31,CARBONITA,83485,18.302581
2010-08-31,CARBONITA,83485,18.016129
2010-09-30,CARBONITA,83485,20.877333
2010-10-31,CARBONITA,83485,23.111613
2010-11-30,CARBONITA,83485,22.356
2010-12-31,CARBONITA,83485,23.715484
2011-01-31,CARBONITA,83485,23.079355
2011-02-28,CARBONITA,83485,24.142857
2011-03-31,CARBONITA,83485,22.965806
2011-04-30,CARBONITA,83485,21.938
2011-05-31,CARBONITA,83485,18.856129
2011-06-30,CARBONITA,83485,18.193333
2011-07-31,CARBONITA,83485,17.627742
2011-08-31,CARBONITA,83485,19.678065
2011-09-30,CARBONITA,83485,20.008667
2011-10-31,CARBONITA,83485,21.417419
2011-11-30,CARBONITA,83485,21.057241
2011-12-31,CARBONITA,83485,22.043226
2012-01-31,CARBONITA,83485,22.589032
2012-02-29,CARBONITA,83485,23.366207
2012-03-31,CARBONITA,83485,22.947742
2012-04-30,CARBONITA,83485,22.728667
2012-05-31,CARBONITA,83485,19.665161
2012-06-30,CARBONITA,83485,19.229333
2012-07-31,CARBONITA,83485,18.53871
2012-08-31,CARBONITA,83485,18.805806
2012-09-30,CARBONITA,83485,21.488
2012-10-31,CARBONITA,83485,23.361935
2012-11-30,CARBONITA,83485,22.728
2012-12-31,CARBONITA,83485,24.972903
2013-01-31,CARBONITA,83485,23.698065
2013-02-28,CARBONITA,83485,23.742143
2013-03-31,CARBONITA,83485,24.284516
2013-04-30,CARBONITA,83485,21.22
2013-05-31,CARBONITA,83485,19.74
2013-06-30,CARBONITA,83485,19.328
2013-07-31,CARBONITA,83485,18.974839
2013-08-31,CARBONITA,83485,19.683226
2013-09-30,CARBONITA,83485,21.754667
2013-10-31,CARBONITA,83485,21.814839
2013-11-30,CARBONITA,83485,23.094667
2013-12-31,CARBONITA,83485,23.109032
2014-01-31,CARBONITA,83485,23.506452
2014-02-28,CARBONITA,83485,23.628571
2014-03-31,CARBONITA,83485,22.983871
2014-04-30,CARBONITA,83485,22.325333
2014-05-31,CARBONITA,83485,20.198065
2014-06-30,CARBONITA,83485,18.502667
2014-07-31,CARBONITA,83485,18.382581
2014-08-31,CARBONITA,83485,18.849333
2014-09-30,CARBONITA,83485,21.532
2014-10-31,CARBONITA,83485,22.236774
2014-11-30,CARBONITA,83485,22.822667
2014-12-31,CARBONITA,83485,23.114194
2015-01-31,CARBONITA,83485,24.883226
2015-02-28,CARBONITA,83485,23.575714
2015-03-31,CARBONITA,83485,23.662581
2015-04-30,CARBONITA,83485,22.458667
2015-05-31,CARBONITA,83485,20.114839
2015-06-30,CARBONITA,83485,19.761333
2015-07-31,CARBONITA,83485,19.043226
2015-08-31,CARBONITA,83485,19.968387
2015-09-30,CARBONITA,83485,24.093333
2015-10-31,CARBONITA,83485,24.987742
2015-11-30,CARBONITA,83485,26.369333
2015-12-31,CARBONITA,83485,25.676774
2016-01-31,CARBONITA,83485,24.033548
2016-02-29,CARBONITA,83485,25.113793
2016-03-31,CARBONITA,83485,24.510968
2016-04-30,CARBONITA,83485,23.533333
2016-05-31,CARBONITA,83485,20.684516
2016-06-30,CARBONITA,83485,19.293333
2016-07-31,CARBONITA,83485,19.044516
2016-08-31,CARBONITA,83485,20.817419
2016-09-30,CARBONITA,83485,22.745333
2016-10-31,CARBONITA,83485,24.232258
2016-11-30,CARBONITA,83485,23.17
2016-12-31,CARBONITA,83485,23.652903
2017-01-31,CARBONITA,83485,24.508387
2017-02-28,CARBONITA,83485,23.26
2017-03-31,CARBONITA,83485,23.337419
2017-04-30,CARBONITA,83485,22.349333
2017-05-31,CARBONITA,83485,20.444516
2017-06-30,CARBONITA,83485,18.898667
2017-07-31,CARBONITA,83485,16.974839
2017-08-31,CARBONITA,83485,18.590323
2017-09-30,CARBONITA,83485,20.505333
2017-10-31,CARBONITA,83485,24.063226
2017-11-30,CARBONITA,83485,22.868667
2017-12-31,CARBONITA,83485,22.969677
2018-01-31,CARBONITA,83485,24.14
2018-02-28,CARBONITA,83485,23.124286
2018-03-31,CARBONITA,83485,23.703226
2018-04-30,CARBONITA,83485,21.304667
2018-05-31,CARBONITA,83485,19.462581
2018-06-30,CARBONITA,83485,18.430667
2018-07-31,CARBONITA,83485,17.754839
2018-08-31,CARBONITA,83485,20.267742
2018-09-30,CARBONITA,83485,22.048667
2018-10-31,CARBONITA,83485,24.052903
2018-11-30,CARBONITA,83485,22.803333
2018-12-31,CARBONITA,83485,22.823871
2019-01-31,CARBONITA,83485,24.561935
2019-02-28,CARBONITA,83485,24.627143
2019-03-31,CARBONITA,83485,24.676774
2019-04-30,CARBONITA,83485,24.042667
2019-05-31,CARBONITA,83485,22.057857
2019-06-30,CARBONITA,83485,19.676
2019-07-31,CARBONITA,83485,18.482581
2019-08-31,CARBONITA,83485,19.756129
2019-09-30,CARBONITA,83485,22.329333
2019-10-31,CARBONITA,83485,23.887097
2019-11-30,CARBONITA,83485,25.08
2019-12-31,CARBONITA,83485,
2020-01-31,CARBONITA,83485,24.359355
2020-02-29,CARBONITA,83485,24.305517
2020-03-31,CARBONITA,83485,
2020-04-30,CARBONITA,83485,
2020-05-31,CARBONITA,83485,
2020-06-30,CARBONITA,83485,
2020-07-31,CARBONITA,83485,
2020-08-31,CARBONITA,83485,
2020-09-30,CARBONITA,83485,
2020-10-31,CARBONITA,83485,
2020-11-30,CARBONITA,83485,
2020-12-31,CARBONITA,83485,
2021-01-31,CARBONITA,83485,23.982581
2021-02-28,CARBONITA,83485,22.587143
2021-03-31,CARBONITA,83485,
2021-04-30,CARBONITA,83485,21.210667
2021-05-31,CARBONITA,83485,
2021-06-30,CARBONITA,83485,
2021-07-31,CARBONITA,83485,
2021-08-31,CARBONITA,83485,
2021-09-30,CARBONITA,83485,22.581333
2021-10-31,CARBONITA,83485,23.214839
2021-11-30,CARBONITA,83485,22.027333
2021-12-31,CARBONITA,83485,22.695484
2022-01-31,CARBONITA,83485,
2022-02-28,CARBONITA,83485,22.925714
2022-03-31,CARBONITA,83485,23.256129
2022-04-30,CARBONITA,83485,22.423333
2022-05-31,CARBONITA,83485,18.924516
2022-06-30,CARBONITA,83485,16.948
2022-07-31,CARBONITA,83485,18.23871
2022-08-31,CARBONITA,83485,18.938065
2022-09-30,CARBONITA,83485,21.274667
2022-10-31,CARBONITA,83485,23.374839
2022-11-30,CARBONITA,83485,22.109333
2022-12-31,CARBONITA,83485,22.191613
2023-01-31,CARBONITA,83485,
2023-02-28,CARBONITA,83485,
2023-03-31,CARBONITA,83485,
2023-04-30,CARBONITA,83485,
2023-05-31,CARBONITA,83485,
2023-06-30,CARBONITA,83485,
2023-07-31,CARBONITA,83485,
2023-08-31,CARBONITA,83485,
2023-09-30,CARBONITA,83485,
2023-10-31,CARBONITA,83485,
2023-11-30,CARBONITA,83485,
2003-01-31,GOVERNADOR VALADARES,83543,26.567742
2003-02-28,GOVERNADOR VALADARES,83543,27.1
2003-03-31,GOVERNADOR VALADARES,83543,27.34
2003-04-30,GOVERNADOR VALADARES,83543,25.179
2003-05-31,GOVERNADOR VALADARES,83543,
2003-06-30,GOVERNADOR VALADARES,83543,
2003-07-31,GOVERNADOR VALADARES,83543,21.62069
2003-08-31,GOVERNADOR VALADARES,83543,23.011613
2003-09-30,GOVERNADOR VALADARES,83543,24.636667
2003-10-31,GOVERNADOR VALADARES,83543,25.861935
2003-11-30,GOVERNADOR VALADARES,83543,26.69
2003-12-31,GOVERNADOR VALADARES,83543,26.98
2004-01-31,GOVERNADOR VALADARES,83543,25.890968
2004-02-29,GOVERNADOR VALADARES,83543,25.953571
2004-03-31,GOVERNADOR VALADARES,83543,25.304516
2004-04-30,GOVERNADOR VALADARES,83543,24.406667
2004-05-31,GOVERNADOR VALADARES,83543,23.052258
2004-06-30,GOVERNADOR VALADARES,83543,21.018
2004-07-31,GOVERNADOR VALADARES,83543,20.443226
2004-08-31,GOVERNADOR VALADARES,83543,21.667742
2004-09-30,GOVERNADOR VALADARES,83543,24.442667
2004-10-31,GOVERNADOR VALADARES,83543,26.314667
2004-11-30,GOVERNADOR VALADARES,83543,26.748
2004-12-31,GOVERNADOR VALADARES,83543,26.13871
2005-01-31,GOVERNADOR VALADARES,83543,26.930968
2005-02-28,GOVERNADOR VALADARES,83543,
2005-03-31,GOVERNADOR VALADARES,83543,
2005-04-30,GOVERNADOR VALADARES,83543,
2005-05-31,GOVERNADOR VALADARES,83543,
2005-06-30,GOVERNADOR VALADARES,83543,
2005-07-31,GOVERNADOR VALADARES,83543,
2005-08-31,GOVERNADOR VALADARES,83543,
2005-09-30,GOVERNADOR VALADARES,83543,
2005-10-31,GOVERNADOR VALADARES,83543,
2005-11-30,GOVERNADOR VALADARES,83543,
2005-12-31,GOVERNADOR VALADARES,83543,25.054074
2006-01-31,GOVERNADOR VALADARES,83543,26.902581
2006-02-28,GOVERNADOR VALADARES,83543,28.701538
2006-03-31,GOVERNADOR VALADARES,83543,26.657419
2006-04-30,GOVERNADOR VALADARES,83543,25.148667
2006-05-31,GOVERNADOR VALADARES,83543,22.236774
2006-06-30,GOVERNADOR VALADARES,83543,21.004
2006-07-31,GOVERNADOR VALADARES,83543,20.345806
2006-08-31,GOVERNADOR VALADARES,83543,23.267097
2006-09-30,GOVERNADOR VALADARES,83543,23.813793
2006-10-31,GOVERNADOR VALADARES,83543,25.750968
2006-11-30,GOVERNADOR VALADARES,83543,25.124
2006-12-31,GOVERNADOR VALADARES,83543,26.215484
2007-01-31,GOVERNADOR VALADARES,83543,27.011613
2007-02-28,GOVERNADOR VALADARES,83543,26.010714
2007-03-31,GOVERNADOR VALADARES,83543,26.748462
2007-04-30,GOVERNADOR VALADARES,83543,25.528
2007-05-31,GOVERNADOR VALADARES,83543,22.576774
2007-06-30,GOVERNADOR VALADARES,83543,21.186667
2007-07-31,GOVERNADOR VALADARES,83543,21.610323
2007-08-31,GOVERNADOR VALADARES,83543,21.92
2003-01-31,PASSA QUATRO,83737,22.089032
2003-02-28,PASSA QUATRO,83737,23.307143
2003-03-31,PASSA QUATRO,83737,21.476774
2003-04-30,PASSA QUATRO,83737,19.889655
2003-05-31,PASSA QUATRO,83737,15.490323
2003-06-30,PASSA QUATRO,83737,15.862
2003-07-31,PASSA QUATRO,83737,14.001935
2003-08-31,PASSA QUATRO,83737,15.31871
2003-09-30,PASSA QUATRO,83737,18.379333
2003-10-31,PASSA QUATRO,83737,20.021935
2003-11-30,PASSA QUATRO,83737,20.694667
2003-12-31,PASSA QUATRO,83737,21.914839
2004-01-31,PASSA QUATRO,83737,21.526452
2004-02-29,PASSA QUATRO,83737,21.194483
2004-03-31,PASSA QUATRO,83737,20.222581
2004-04-30,PASSA QUATRO,83737,19.932
2004-05-31,PASSA QUATRO,83737,16.46
2004-06-30,PASSA QUATRO,83737,14.301333
2004-07-31,PASSA QUATRO,83737,14.172903
2004-08-31,PASSA QUATRO,83737,15.674194
2004-09-30,PASSA QUATRO,83737,19.905333
2004-10-31,PASSA QUATRO,83737,19.047742
2004-11-30,PASSA QUATRO,83737,20.485333
2004-12-31,PASSA QUATRO,83737,21.247742
2005-01-31,PASSA QUATRO,83737,21.765161
2005-02-28,PASSA QUATRO,83737,21.351429
2005-03-31,PASSA QUATRO,83737,21.665806
2005-04-30,PASSA QUATRO,83737,
2005-05-31,PASSA QUATRO,83737,
2005-06-30,PASSA QUATRO,83737,
2005-07-31,PASSA QUATRO,83737,
2005-08-31,PASSA QUATRO,83737,
2005-09-30,PASSA QUATRO,83737,18.064
2005-10-31,PASSA QUATRO,83737,21.36129
2005-11-30,PASSA QUATRO,83737,20.334667
2005-12-31,PASSA QUATRO,83737,20.54129
2006-01-31,PASSA QUATRO,83737,22.184516
2006-02-28,PASSA QUATRO,83737,22.447143
2006-03-31,PASSA QUATRO,83737,21.892903
2006-04-30,PASSA QUATRO,83737,19.242
2006-05-31,PASSA QUATRO,83737,15.705806
2006-06-30,PASSA QUATRO,83737,14.299333
2006-07-31,PASSA QUATRO,83737,14.025161
2006-08-31,PASSA QUATRO,83737,16.295333
2006-09-30,PASSA QUATRO,83737,17.629333
2006-10-31,PASSA QUATRO,83737,20.369032
2006-11-30,PASSA QUATRO,83737,20.530667
2006-12-31,PASSA QUATRO,83737,21.989032
2007-01-31,PASSA QUATRO,83737,21.528387
2007-02-28,PASSA QUATRO,83737,22.167857
2007-03-31,PASSA QUATRO,83737,22.328387
2007-04-30,PASSA QUATRO,83737,20.768
2007-05-31,PASSA QUATRO,83737,16.049677
2007-06-30,PASSA QUATRO,83737,14.581333
2007-07-31,PASSA QUATRO,83737,14.527742
2007-08-31,PASSA QUATRO,83737,16.107742
2007-09-30,PASSA QUATRO,83737,19.281333
2007-10-31,PASSA QUATRO,83737,
2007-11-30,PASSA QUATRO,83737,20.142
2007-12-31,PASSA QUATRO,83737,
2008-01-31,PASSA QUATRO,83737,21.010323
2008-02-29,PASSA QUATRO,83737,21.643448
2008-03-31,PASSA QUATRO,83737,20.674839
2008-04-30,PASSA QUATRO,83737,19.527586
2008-05-31,PASSA QUATRO,83737,15.811613
2008-06-30,PASSA QUATRO,83737,14.944
2008-07-31,PASSA QUATRO,83737,13.436129
2008-08-31,PASSA QUATRO,83737,
2008-09-30,PASSA QUATRO,83737,17.172667
2008-10-31,PASSA QUATRO,83737,20.430323
2008-11-30,PASSA QUATRO,83737,20.398
2008-12-31,PASSA QUATRO,83737,20.777419
2009-01-31,PASSA QUATRO,83737,21.266452
2009-02-28,PASSA QUATRO,83737,22.295714
2009-03-31,PASSA QUATRO,83737,22.361935
2009-04-30,PASSA QUATRO,83737,19.562
2009-05-31,PASSA QUATRO,83737,16.881935
2009-06-30,PASSA QUATRO,83737,13.988667
2009-07-31,PASSA QUATRO,83737,15.889677
2009-08-31,PASSA QUATRO,83737,16.111613
2009-09-30,PASSA QUATRO,83737,19.471333
2009-10-31,PASSA QUATRO,83737,20.646452
2009-11-30,PASSA QUATRO,83737,22.946
2009-12-31,PASSA QUATRO,83737,21.734839
2010-01-31,PASSA QUATRO,83737,22.96
2010-02-28,PASSA QUATRO,83737,22.600714
2010-03-31,PASSA QUATRO,83737,21.703226
2010-04-30,PASSA QUATRO,83737,19.464667
2010-05-31,PASSA QUATRO,83737,16.789677
2010-06-30,PASSA QUATRO,83737,13.496667
2010-07-31,PASSA QUATRO,83737,15.365161
2010-08-31,PASSA QUATRO,83737,15.392903
2010-09-30,PASSA QUATRO,83737,18.656
2010-10-31,PASSA QUATRO,83737,19.495484
2010-11-30,PASSA QUATRO,83737,20.628
2010-12-31,PASSA QUATRO,83737,22.897333
2011-01-31,PASSA QUATRO,83737,22.461935
2011-02-28,PASSA QUATRO,83737,22.885
2011-03-31,PASSA QUATRO,83737,21.734
2011-04-30,PASSA QUATRO,83737,20.174
2011-05-31,PASSA QUATRO,83737,16.375484
2011-06-30,PASSA QUATRO,83737,13.560667
2011-07-31,PASSA QUATRO,83737,14.725161
2011-08-31,PASSA QUATRO,83737,17.129677
2011-09-30,PASSA QUATRO,83737,18.252667
2011-10-31,PASSA QUATRO,83737,19.870323
2011-11-30,PASSA QUATRO,83737,19.642
2011-12-31,PASSA QUATRO,83737,21.254839
2012-01-31,PASSA QUATRO,83737,20.710968
2012-02-29,PASSA QUATRO,83737,22.485517
2012-03-31,PASSA QUATRO,83737,21.537419
2012-04-30,PASSA QUATRO,83737,20.259333
2012-05-31,PASSA QUATRO,83737,16.224516
2012-06-30,PASSA QUATRO,83737,16.256667
2012-07-31,PASSA QUATRO,83737,14.387097
2012-08-31,PASSA QUATRO,83737,
2012-09-30,PASSA QUATRO,83737,
2012-10-31,PASSA QUATRO,83737,
2012-11-30,PASSA QUATRO,83737,
2012-12-31,PASSA QUATRO,83737,
2013-01-31,PASSA QUATRO,83737,
2013-02-28,PASSA QUATRO,83737,
2013-03-31,PASSA QUATRO,83737,
2013-04-30,PASSA QUATRO,83737,
2013-05-31,PASSA QUATRO,83737,
2013-06-30,PASSA QUATRO,83737,
2013-07-31,PASSA QUATRO,83737,
2013-08-31,PASSA QUATRO,83737,
2013-09-30,PASSA QUATRO,83737,
2013-10-31,PASSA QUATRO,83737,
2013-11-30,PASSA QUATRO,83737,
2013-12-31,PASSA QUATRO,83737,
2014-01-31,PASSA QUATRO,83737,
2014-02-28,PASSA QUATRO,83737,
2014-03-31,PASSA QUATRO,83737,
2014-04-30,PASSA QUATRO,83737,
2014-05-31,PASSA QUATRO,83737,
2014-06-30,PASSA QUATRO,83737,
2014-07-31,PASSA QUATRO,83737,
2014-08-31,PASSA QUATRO,83737,
2014-09-30,PASSA QUATRO,83737,
2014-10-31,PASSA QUATRO,83737,
2014-11-30,PASSA QUATRO,83737,
2014-12-31,PASSA QUATRO,83737,
2015-01-31,PASSA QUATRO,83737,
2015-02-28,PASSA QUATRO,83737,
2015-03-31,PASSA QUATRO,83737,
2015-04-30,PASSA QUATRO,83737,
2015-05-31,PASSA QUATRO,83737,
2015-06-30,PASSA QUATRO,83737,
2015-07-31,PASSA QUATRO,83737,
2015-08-31,PASSA QUATRO,83737,
2015-09-30,PASSA QUATRO,83737,
2015-10-31,PASSA QUATRO,83737,
2015-11-30,PASSA QUATRO,83737,
2015-12-31,PASSA QUATRO,83737,
2016-01-31,PASSA QUATRO,83737,
2016-02-29,PASSA QUATRO,83737,
2016-03-31,PASSA QUATRO,83737,
